affiliationID,normalizedName,displayName,GRIDid,wiki,paperTotal,paperFamilyTotal,citationTotal,Iso3166Code,Latitude,Longitude
21215505,al quds university,Al-Quds University,grid.16662.35,http://en.wikipedia.org/wiki/Al-Quds_University,1369,1361,20639,"",31.755909,35.26138
27639944,nhs north west,NHS North West,"",http://en.wikipedia.org/wiki/NHS_North_West,49,49,388,"","",""
29284220,centre for research on inner city health,Centre for Research on Inner City Health,"","",544,543,14945,"","",""
32284924,copperbelt university,Copperbelt University,grid.442672.1,http://en.wikipedia.org/wiki/Copperbelt_University,414,413,2567,ZM,-12.80556,28.24028
33278361,university of zambia,University of Zambia,grid.12984.36,http://en.wikipedia.org/wiki/University_of_Zambia,3589,3575,62864,ZM,-15.4,28.333
33849332,university of malaya,University of Malaya,grid.10347.31,http://en.wikipedia.org/wiki/University_of_Malaya,48183,47892,630381,MY,3.12083,101.656387
47264519,unitary enterprise,Unitary enterprise,"",http://en.wikipedia.org/wiki/Unitary_enterprise,1816,1798,8647,"","",""
58077936,romanian academy,Romanian Academy,grid.418333.e,http://en.wikipedia.org/wiki/Romanian_Academy,9811,9401,92871,RO,44.4458427,26.089838
66513531,fayoum university,Fayoum University,grid.411170.2,http://en.wikipedia.org/wiki/Fayoum_University,3271,3254,33836,EG,29.32111,30.83556
66855515,repsol,Repsol,grid.425909.3,http://en.wikipedia.org/wiki/Repsol,1358,1348,13987,ES,40.398098,-3.683805
82917088,delta state university,Delta State University,grid.255007.5,http://en.wikipedia.org/wiki/Delta_State_University,931,930,5900,US,33.7420273,-90.72655
86427540,keldysh institute of applied mathematics,Keldysh Institute of Applied Mathematics,grid.435669.b,http://en.wikipedia.org/wiki/Keldysh_Institute_of_Applied_Mathematics,3108,3043,17646,RU,55.7762,37.59022
90425591,free university of colombia,Free University of Colombia,grid.442175.1,http://en.wikipedia.org/wiki/Free_University_of_Colombia,3040,3018,2040,CO,4.59528,-74.07556
95746587,cytel,Cytel,grid.417720.7,http://en.wikipedia.org/wiki/Cytel,390,389,22244,US,42.3660049,-71.10402
97002122,university of the philippines open university,University of the Philippines Open University,grid.449732.f,http://en.wikipedia.org/wiki/University_of_the_Philippines_Open_University,110,108,484,PH,14.18188,121.225212
109297418,gebze institute of technology,Gebze Institute of Technology,grid.448834.7,http://en.wikipedia.org/wiki/Gebze_Technical_University,4784,4732,69274,TR,40.80806,29.35667
117532281,guangzhou university of chinese medicine,Guangzhou University of Chinese Medicine,grid.411866.c,http://en.wikipedia.org/wiki/Guangzhou_University_of_Chinese_Medicine,7386,7377,31987,CN,23.1591663,113.261108
118787663,maxygen,Maxygen,grid.435863.f,http://en.wikipedia.org/wiki/Maxygen,213,209,15637,US,37.49868,-122.215157
121691239,beihua university,Beihua University,grid.411601.3,http://en.wikipedia.org/wiki/Beihua_University,4152,4141,11691,CN,43.83715,126.606895
124058451,fisher paykel healthcare,Fisher & Paykel Healthcare,"",http://en.wikipedia.org/wiki/Fisher_&_Paykel_Healthcare,374,374,4953,NZ,-36.93512,174.879669
127328727,william paterson university,William Paterson University,grid.268271.8,http://en.wikipedia.org/wiki/William_Paterson_University,2285,2271,29621,US,40.947,-74.198
140494188,university of technology of troyes,University of Technology of Troyes,grid.27729.39,http://en.wikipedia.org/wiki/University_of_Technology_of_Troyes,1399,1387,19994,FR,48.2691536,4.067087
145897649,minzu university of china,Minzu University of China,grid.411077.4,http://en.wikipedia.org/wiki/Minzu_University_of_China,8438,8383,38103,CN,39.94833,116.3175
163584902,daegu health college,Daegu Health College,grid.462075.2,http://en.wikipedia.org/wiki/Daegu_Health_College,303,302,1674,KR,35.9274,128.5436
170164250,elon university,Elon University,grid.255496.9,http://en.wikipedia.org/wiki/Elon_University,2163,2147,19988,US,36.1071854,-79.50132
170911486,royal college of anaesthetists,Royal College of Anaesthetists,grid.464666.0,http://en.wikipedia.org/wiki/Royal_College_of_Anaesthetists,149,146,2980,GB,51.5194,-0.1196
177607063,los angeles biomedical research institute,Los Angeles Biomedical Research Institute,"",http://en.wikipedia.org/wiki/Los_Angeles_Biomedical_Research_Institute,3261,3236,92028,US,33.8315773,-118.294746
185277837,bastyr university,Bastyr University,grid.252865.e,http://en.wikipedia.org/wiki/Bastyr_University,414,414,9622,US,47.7304,-122.2528
197347611,korea university,Korea University,grid.222754.4,http://en.wikipedia.org/wiki/Korea_University,77879,76854,1203476,KR,37.58917,127.032219
206597221,kongju national university,Kongju National University,grid.411118.c,http://en.wikipedia.org/wiki/Kongju_National_University,5934,5881,57310,KR,36.469,127.14
210935451,ujjain engineering college,Ujjain Engineering College,"",http://en.wikipedia.org/wiki/Ujjain_Engineering_College,116,116,784,IN,23.1461,75.7955
278858809,corinne goldsmith dickinson center for multiple sclerosis,Corinne Goldsmith Dickinson Center for Multiple Sclerosis,"",http://en.wikipedia.org/wiki/Corinne_Goldsmith_Dickinson_Center_for_Multiple_Sclerosis,105,104,5388,US,40.78907,-73.95459
867280407,university of texas southwestern medical center,University of Texas Southwestern Medical Center,grid.267313.2,http://en.wikipedia.org/wiki/University_of_Texas_Southwestern_Medical_Center,72912,72230,3377645,US,32.8126068,-96.83841
884181516,universidad autonoma del estado de morelos,Universidad Autónoma del Estado de Morelos,grid.412873.b,http://en.wikipedia.org/wiki/Universidad_Autónoma_del_Estado_de_Morelos,5860,5797,49773,MX,18.710268,-98.99001
894293524,university of chittagong,University of Chittagong,grid.413089.7,http://en.wikipedia.org/wiki/University_of_Chittagong,2450,2442,18334,BD,22.4699287,91.7904053
896072570,coordenadoria de aperfeicoamento de pessoal de nivel superior,Coordenadoria de Aperfeiçoamento de Pessoal de Nível Superior,"",http://en.wikipedia.org/wiki/Coordenadoria_de_Aperfeiçoamento_de_Pessoal_de_Nível_Superior,2302,2277,19655,"","",""
926574661,leipzig university,Leipzig University,grid.9647.c,http://en.wikipedia.org/wiki/Leipzig_University,53268,52402,1066288,DE,51.33889,12.37861
1295000906,maharishi markandeshwar institute of medical sciences and research,Maharishi Markandeshwar Institute of Medical Sciences and Research,"",http://en.wikipedia.org/wiki/Maharishi_Markandeshwar_Institute_of_Medical_Sciences_and_Research,224,224,359,IN,30.2507648,77.04506
1305001552,grady memorial hospital,Grady Memorial Hospital,grid.413274.7,http://en.wikipedia.org/wiki/Grady_Memorial_Hospital,976,972,18371,US,33.75222,-84.38239
1313603282,gavi alliance,GAVI Alliance,grid.452434.0,"http://en.wikipedia.org/wiki/Gavi,_the_Vaccine_Alliance",51,50,1579,CH,46.22315,6.14783
1325388108,institut national d etudes demographiques,Institut national d'études démographiques,"",http://en.wikipedia.org/wiki/Institut_national_d'études_démographiques,1312,1281,13948,"","",""
1333535994,unc health care,UNC Health Care,grid.413329.e,http://en.wikipedia.org/wiki/UNC_Health_Care,196,196,2675,US,35.9046,-79.0511
1334582091,migration policy institute,Migration Policy Institute,grid.475423.3,http://en.wikipedia.org/wiki/Migration_Policy_Institute,68,68,652,US,38.9090347,-77.03705
2751430930,royal society of chemistry,Royal Society of Chemistry,grid.431456.1,http://en.wikipedia.org/wiki/Royal_Society_of_Chemistry,270,263,3807,GB,51.5089,-0.139
2799843588,inter american institute,Inter-American Institute,grid.454822.d,https://en.wikipedia.org/wiki/Inter-American_Institute_for_Global_Change_Research,138,138,1603,UY,-34.8857536,-56.15671
2799951140,college of new caledonia,College of New Caledonia,grid.421312.7,http://en.wikipedia.org/wiki/College_of_New_Caledonia,38,37,411,CA,53.905,-122.782
2800311529,university hospital of north durham,University Hospital of North Durham,grid.414158.d,https://en.wikipedia.org/wiki/University_Hospital_of_North_Durham,305,305,3062,GB,54.7893,-1.59339
2800480304,university hospital ayr,University Hospital Ayr,grid.414120.2,https://en.wikipedia.org/wiki/University_Hospital_Ayr,131,128,853,GB,55.43056,-4.59306
2800657366,princess alexandra hospital nhs trust,Princess Alexandra Hospital NHS Trust,grid.437503.6,https://en.wikipedia.org/wiki/Princess_Alexandra_Hospital_NHS_Trust,170,168,2349,GB,51.7712,0.0853
2800849556,american college madurai,"American College, Madurai",grid.461972.f,"https://en.wikipedia.org/wiki/American_College,_Madurai",233,233,1922,IN,9.929,78.132
2802987467,harlem hospital center,Harlem Hospital Center,grid.413677.0,https://en.wikipedia.org/wiki/Harlem_Hospital_Center,689,687,18419,US,40.81423,-73.9401855
3019204325,centre hospitalier universitaire de nantes,Centre Hospitalier Universitaire de Nantes,grid.277151.7,"",297,297,5021,FR,47.216774,-1.553069
21740220,international maize and wheat improvement center,International Maize and Wheat Improvement Center,grid.433436.5,http://en.wikipedia.org/wiki/International_Maize_and_Wheat_Improvement_Center,4216,4199,142577,MX,19.53183,-98.84613
24715933,university of la reunion,University of La Réunion,grid.11642.30,http://en.wikipedia.org/wiki/University_of_La_Réunion,3305,3205,54133,RE,-20.90167,55.48389
28033587,worcester state university,Worcester State University,grid.268324.9,http://en.wikipedia.org/wiki/Worcester_State_University,624,619,7500,US,42.2675858,-71.84376
28334184,ashford university,Ashford University,grid.428170.8,http://en.wikipedia.org/wiki/Ashford_University,2030,2008,26853,US,41.851,-90.198
40978471,rappaport faculty of medicine,Rappaport Faculty of Medicine,"",http://en.wikipedia.org/wiki/Rappaport_Faculty_of_Medicine,3537,3531,82519,IL,32.80123,35.00326
58196637,ramkhamhaeng university,Ramkhamhaeng University,grid.412660.7,http://en.wikipedia.org/wiki/Ramkhamhaeng_University,856,838,8286,TH,13.7552357,100.62014
66514158,hacettepe university,Hacettepe University,grid.14442.37,http://en.wikipedia.org/wiki/Hacettepe_University,38352,38128,551335,TR,39.86722,32.73444
90727586,zhejiang university of finance and economics,Zhejiang University of Finance and Economics,grid.463102.2,http://en.wikipedia.org/wiki/Zhejiang_University_of_Finance_and_Economics,2688,2673,13655,CN,30.26361,120.120827
92579986,walter sisulu university,Walter Sisulu University,grid.412870.8,http://en.wikipedia.org/wiki/Walter_Sisulu_University,1107,1099,7090,ZA,-31.60333,28.75056
98227222,china national petroleum corporation,China National Petroleum Corporation,grid.453058.f,http://en.wikipedia.org/wiki/China_National_Petroleum_Corporation,9544,9533,33334,CN,39.9088173,116.361671
98940699,chukyo university,Chukyo University,grid.411620.0,http://en.wikipedia.org/wiki/Chukyo_University,1845,1821,13516,JP,35.1382523,136.965347
102379361,first faculty of medicine charles university in prague,"First Faculty of Medicine, Charles University in Prague","","http://en.wikipedia.org/wiki/First_Faculty_of_Medicine,_Charles_University_in_Prague",4857,4839,64876,CZ,50.07434,14.4268475
113026633,grand rapids community college,Grand Rapids Community College,grid.434665.6,http://en.wikipedia.org/wiki/Grand_Rapids_Community_College,34,34,510,US,42.9665,-85.6666
114982161,isfahan university of medical sciences,Isfahan University of Medical Sciences,grid.411036.1,http://en.wikipedia.org/wiki/Isfahan_University_of_Medical_Sciences,17795,17765,129753,IR,32.61417,51.66167
131651094,university of denver,University of Denver,grid.266239.a,http://en.wikipedia.org/wiki/University_of_Denver,13412,13138,315277,US,39.67833,-104.962219
132286405,kadir has university,Kadir Has University,grid.28455.3e,http://en.wikipedia.org/wiki/Kadir_Has_University,1298,1287,10034,TR,41.05222,28.38056
155320856,national microbiology laboratory,National Microbiology Laboratory,"",http://en.wikipedia.org/wiki/National_Microbiology_Laboratory,442,442,17656,"","",""
157169809,university of science and technology houari boumediene,University of Science and Technology Houari Boumediene,grid.420190.e,http://en.wikipedia.org/wiki/University_of_Sciences_and_Technology_Houari_Boumediene,2074,2041,10855,DZ,36.716,3.183
159665162,national institute of development administration,National Institute of Development Administration,grid.443735.2,http://en.wikipedia.org/wiki/National_Institute_of_Development_Administration,791,777,4631,TH,13.7696209,100.652618
165259314,dr babasaheb ambedkar marathwada university,Dr. Babasaheb Ambedkar Marathwada University,grid.412084.b,http://en.wikipedia.org/wiki/Dr._Babasaheb_Ambedkar_Marathwada_University,2414,2318,22483,IN,19.9049664,75.31212
174878644,university of patras,University of Patras,grid.11047.33,http://en.wikipedia.org/wiki/University_of_Patras,29261,28802,478379,GR,38.28667,21.78639
177463362,university of west london,University of West London,grid.81800.31,http://en.wikipedia.org/wiki/University_of_West_London,2284,2271,32400,GB,51.50639,-0.30417
182202855,south east european university,South East European University,grid.445954.d,http://en.wikipedia.org/wiki/South_East_European_University,600,598,1918,MK,41.98583,20.96111
184461854,university of winchester,University of Winchester,grid.267454.6,http://en.wikipedia.org/wiki/University_of_Winchester,1834,1831,13710,GB,51.0600471,-1.326064
189090001,novo nordisk,Novo Nordisk,grid.425956.9,http://en.wikipedia.org/wiki/Novo_Nordisk,10319,10248,314320,DE,49.9581451,8.202281
192454743,sandia national laboratories,Sandia National Laboratories,grid.474523.3,http://en.wikipedia.org/wiki/Sandia_National_Laboratories,42764,41541,1013414,US,35.0506554,-106.543137
201850948,fulda university of applied sciences,Fulda University of Applied Sciences,grid.430588.2,http://en.wikipedia.org/wiki/Fulda_University_of_Applied_Sciences,291,286,3078,DE,50.5647,9.6875
203088144,nova southeastern university,Nova Southeastern University,grid.261241.2,http://en.wikipedia.org/wiki/Nova_Southeastern_University,11650,11566,220022,US,26.0779,-80.24189
204585392,usak university,Uşak University,grid.440474.7,http://en.wikipedia.org/wiki/Uşak_University,1206,1196,6148,TR,38.67981,29.40983
206324368,shaoyang university,Shaoyang University,grid.449642.9,http://en.wikipedia.org/wiki/Shaoyang_University,1773,1762,3161,CN,27.2034969,111.436356
211891151,state university of para,State University of Pará,grid.442052.5,http://en.wikipedia.org/wiki/Pará_State_University,141,141,657,BR,-1.42759,-48.48814
865915315,vu university amsterdam,VU University Amsterdam,grid.12380.38,http://en.wikipedia.org/wiki/VU_University_Amsterdam,70730,69248,2349835,NL,52.33389,4.865
869633025,charles river associates,Charles River Associates,grid.421035.1,http://en.wikipedia.org/wiki/CRA_International,629,614,15461,US,42.3501434,-71.07515
874792244,european university institute,European University Institute,grid.15711.33,http://en.wikipedia.org/wiki/European_University_Institute,6333,6225,101873,IT,43.80278,11.28278
1282927834,cedars sinai medical center,Cedars-Sinai Medical Center,grid.50956.3f,http://en.wikipedia.org/wiki/Cedars-Sinai_Medical_Center,26503,26315,906305,US,34.0752,-118.380676
1314466530,tokai university,Tokai University,grid.265061.6,http://en.wikipedia.org/wiki/Tokai_University,27743,27475,382402,JP,35.66448,139.6848
1317822957,palo alto medical foundation,Palo Alto Medical Foundation,grid.468196.4,http://en.wikipedia.org/wiki/Palo_Alto_Medical_Foundation,1826,1817,56940,US,37.4401321,-122.161209
1336196053,roger williams medical center,Roger Williams Medical Center,grid.240606.6,http://en.wikipedia.org/wiki/Roger_Williams_Medical_Center,996,992,30830,US,41.83503,-71.43522
