affiliationID,displayName,normalizedName,wiki,paperTotal,citationTotal,Latitude,Longitude,GRIDid
189448455,GE Healthcare,ge healthcare,http://en.wikipedia.org/wiki/GE_Healthcare,5799,104297,40.4738426,-3.825986,grid.492727.d
189460059,El Bosque University,el bosque university,http://en.wikipedia.org/wiki/El_Bosque_University,2303,13644,4.710161,-74.03197,grid.412195.a
197251160,Hebrew University of Jerusalem,hebrew university of jerusalem,http://en.wikipedia.org/wiki/Hebrew_University_of_Jerusalem,96975,2903932,31.77583,35.2,grid.9619.7
200845125,Nanjing University of Information Science and Technology,nanjing university of information science and technology,http://en.wikipedia.org/wiki/Nanjing_University_of_Information_Science_and_Technology,14688,131686,32.20722,118.721672,grid.260478.f
206404770,"Institute of Insect Sciences, Zhejiang University",institute of insect sciences zhejiang university,"http://en.wikipedia.org/wiki/Institute_of_Insect_Sciences,_Zhejiang_University",639,10529,"","",""
230495080,University of Limerick,university of limerick,http://en.wikipedia.org/wiki/University_of_Limerick,14982,211409,52.674,-8.571,grid.10049.3c
385303915,Wrocław Medical University,wroclaw medical university,http://en.wikipedia.org/wiki/Wrocław_Medical_University,7293,81297,51.10889,17.06889,grid.4495.c
1282516798,Wake Forest Baptist Medical Center,wake forest baptist medical center,http://en.wikipedia.org/wiki/Wake_Forest_Baptist_Medical_Center,3391,41523,36.0904121,-80.26977,grid.412860.9
1282932313,Musée du quai Branly,musee du quai branly,http://en.wikipedia.org/wiki/Musée_du_quai_Branly,129,87,48.86083,2.2975,""
1292109108,St John of God Subiaco Hospital,st john of god subiaco hospital,http://en.wikipedia.org/wiki/St_John_of_God_Subiaco_Hospital,217,2638,-31.9415932,115.826263,grid.460016.5
1293129422,Lancashire Teaching Hospitals NHS Foundation Trust,lancashire teaching hospitals nhs foundation trust,http://en.wikipedia.org/wiki/Lancashire_Teaching_Hospitals_NHS_Foundation_Trust,581,6552,53.792,-2.706,grid.440181.8
1313861171,South Carolina Department of Natural Resources,south carolina department of natural resources,http://en.wikipedia.org/wiki/South_Carolina_Department_of_Natural_Resources,503,13322,34.0086861,-81.04966,grid.448411.c
2800805447,Queen Elizabeth II Hospital,queen elizabeth ii hospital,https://en.wikipedia.org/wiki/Queen_Elizabeth_II_Hospital,416,10194,51.78278,-0.18722,grid.415563.0
2802723752,Derriford Hospital,derriford hospital,https://en.wikipedia.org/wiki/Derriford_Hospital,3254,59813,50.4162,-4.1141,grid.413628.a
2809107791,Centro Nacional de Investigaciones Cardiovasculares,centro nacional de investigaciones cardiovasculares,https://es.wikipedia.org/wiki/Centro_Nacional_de_Investigaciones_Cardiovasculares,2201,74215,40.3960266,-3.55069256,""
4647051,University of Picardie Jules Verne,university of picardie jules verne,http://en.wikipedia.org/wiki/University_of_Picardie_Jules_Verne,7342,170638,49.8768,2.2646,grid.11162.35
10902133,James I University,james i university,http://en.wikipedia.org/wiki/Jaume_I_University,10964,163287,39.99444,-0.06889,grid.9612.c
16528096,Aichi Medical University,aichi medical university,http://en.wikipedia.org/wiki/Aichi_Medical_University,7594,104803,35.1925,137.0474,grid.411234.1
18167132,Mackenzie Presbyterian University,mackenzie presbyterian university,http://en.wikipedia.org/wiki/Mackenzie_Presbyterian_University,5992,26501,-23.547,-46.652,grid.412403.0
26805570,Jomo Kenyatta University of Agriculture and Technology,jomo kenyatta university of agriculture and technology,http://en.wikipedia.org/wiki/Jomo_Kenyatta_University_of_Agriculture_and_Technology,3922,18407,-1.095148,37.01463,grid.411943.a
28458939,Hong Kong Community College,hong kong community college,http://en.wikipedia.org/wiki/Hong_Kong_Community_College,92,1208,22.3129158,114.165215,""
42014448,"Sardar Vallabhbhai National Institute of Technology, Surat",sardar vallabhbhai national institute of technology surat,"http://en.wikipedia.org/wiki/Sardar_Vallabhbhai_National_Institute_of_Technology,_Surat",1601,9153,21.1645832,72.78524,grid.444726.7
44202434,Fundação Getúlio Vargas,fundacao getulio vargas,http://en.wikipedia.org/wiki/Fundação_Getúlio_Vargas,6792,26491,-22.9414387,-43.1799622,grid.452413.5
59225215,Bahria University,bahria university,http://en.wikipedia.org/wiki/Bahria_University,1734,8723,33.71618,73.02889,grid.444787.c
63354593,Sichuan Normal University,sichuan normal university,http://en.wikipedia.org/wiki/Sichuan_Normal_University,7144,34346,30.56564,104.200256,grid.412600.1
65481309,Autonomous University of Tamaulipas,autonomous university of tamaulipas,http://en.wikipedia.org/wiki/Autonomous_University_of_Tamaulipas,2786,13843,22.2761517,-97.86296,grid.441241.6
77501641,Kalyani Government Engineering College,kalyani government engineering college,http://en.wikipedia.org/wiki/University_of_Kalyani,5808,54116,22.9864845,88.44639,grid.411993.7
90237989,Osaka University of Pharmaceutical Sciences,osaka university of pharmaceutical sciences,http://en.wikipedia.org/wiki/Osaka_University_of_Pharmaceutical_Sciences,2271,34332,34.8636665,135.5745,grid.444888.c
90708416,Keck Graduate Institute of Applied Life Sciences,keck graduate institute of applied life sciences,http://en.wikipedia.org/wiki/Keck_Graduate_Institute,672,28048,34.0927963,-117.723045,grid.419735.d
91277730,Maulana Azad National Institute of Technology,maulana azad national institute of technology,http://en.wikipedia.org/wiki/Maulana_Azad_National_Institute_of_Technology,2522,28285,23.21556,77.4082947,grid.419487.7
95013407,Pablo de Olavide University,pablo de olavide university,http://en.wikipedia.org/wiki/Pablo_de_Olavide_University,6581,67889,37.355,-5.938,grid.15449.3d
97188460,University of Nantes,university of nantes,http://en.wikipedia.org/wiki/University_of_Nantes,20435,356177,47.24,-1.55,grid.4817.a
98496276,Universidade de Mogi das Cruzes,universidade de mogi das cruzes,http://en.wikipedia.org/wiki/Universidade_de_Mogi_das_Cruzes,1529,16269,-23.5164585,-46.1818237,grid.412278.a
120691247,FernUniversität Hagen,fernuniversitat hagen,http://en.wikipedia.org/wiki/University_of_Hagen,2900,29537,51.37722,7.49528,grid.31730.36
134235054,Sabancı University,sabanci university,http://en.wikipedia.org/wiki/Sabancı_University,6043,92623,40.89055,29.3783855,grid.5334.1
147879195,Sigma-Aldrich,sigma aldrich,http://en.wikipedia.org/wiki/Sigma-Aldrich,673,24155,38.62881,-90.22508,grid.451284.e
150807315,Guangxi University,guangxi university,http://en.wikipedia.org/wiki/Guangxi_University,23735,109277,22.8389,108.2845,grid.256609.e
177235860,Public Health Agency of Canada,public health agency of canada,http://en.wikipedia.org/wiki/Public_Health_Agency_of_Canada,4135,120221,45.3435974,-75.7056656,grid.415368.d
183003952,Ilia State University,ilia state university,http://en.wikipedia.org/wiki/Ilia_State_University,1407,14491,41.70983,44.7855,grid.428923.6
184490438,Chinese Center for Disease Control and Prevention,chinese center for disease control and prevention,http://en.wikipedia.org/wiki/Chinese_Center_for_Disease_Control_and_Prevention,11572,168491,39.91624,116.398834,grid.198530.6
197097402,Cayetano Heredia University,cayetano heredia university,http://en.wikipedia.org/wiki/Cayetano_Heredia_University,6970,103915,-12.0234575,-77.05679,grid.11100.31
197659720,Institut Universitaire de Formation des Maîtres,institut universitaire de formation des maitres,http://en.wikipedia.org/wiki/Institut_Universitaire_de_Formation_des_Maîtres,1670,8090,"","",""
290832772,Cameron International,cameron international,http://en.wikipedia.org/wiki/Cameron_International,2414,40136,29.68083,-95.39242,grid.474393.e
339756655,Leeds Trinity University,leeds trinity university,http://en.wikipedia.org/wiki/Leeds_Trinity_University,613,4802,53.84855,-1.64809,grid.417900.b
1310222260,National Museum of the Philippines,national museum of the philippines,http://en.wikipedia.org/wiki/National_Museum_of_the_Philippines,164,4697,14.58667,120.9811,""
1320745970,Food and Agriculture Organization,food and agriculture organization,http://en.wikipedia.org/wiki/Food_and_Agriculture_Organization,3021,86465,41.87774,12.49506,""
1322422313,Korea Polytechnic University,korea polytechnic university,http://en.wikipedia.org/wiki/Korea_Polytechnic_University,1302,10664,37.34039,126.7335,grid.440951.d
1332479046,Seattle Cancer Care Alliance,seattle cancer care alliance,http://en.wikipedia.org/wiki/Seattle_Cancer_Care_Alliance,1281,37674,38.89037,-77.03196,""
2250653659,Tencent,tencent,http://en.wikipedia.org/wiki/Tencent,5438,25740,22.5404949,113.934555,grid.471330.2
2800401438,Hospital Universitario de Canarias,hospital universitario de canarias,https://en.wikipedia.org/wiki/Hospital_Universitario_de_Canarias,3393,55849,28.45694,-16.29167,grid.411220.4
2801297833,Tilganga Institute of Ophthalmology,tilganga institute of ophthalmology,https://en.wikipedia.org/wiki/Tilganga_Institute_of_Ophthalmology,150,593,27.7056179,85.35056,grid.420110.6
2801643677,Raigmore Hospital,raigmore hospital,https://en.wikipedia.org/wiki/Raigmore_Hospital,917,12252,57.4736,-4.193,grid.412942.8
2802079931,Nord University,nord university,https://en.wikipedia.org/wiki/Nord_University,1503,14697,67.28907,14.5603151,grid.465487.c
2802094821,Atlantic Oceanographic and Meteorological Laboratory,atlantic oceanographic and meteorological laboratory,https://en.wikipedia.org/wiki/Atlantic_Oceanographic_and_Meteorological_Laboratory,985,42953,25.7346249,-80.16211,grid.436459.9
2802498779,Pushpagiri Medical College,pushpagiri medical college,https://en.wikipedia.org/wiki/Pushpagiri_Medical_College,66,78,9.3823,76.5802,grid.464651.4
3019813218,Abbott Laboratories,abbott laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,1988,85118,41.8781,87.6298,grid.473219.a
16097986,University of Valencia,university of valencia,http://en.wikipedia.org/wiki/University_of_Valencia,60587,1096040,39.4794655,-0.3647278,grid.5338.d
29920723,Moldova State University,moldova state university,http://en.wikipedia.org/wiki/Moldova_State_University,661,4570,47.0185,28.8235,grid.38926.36
32401161,Gandhara University,gandhara university,http://en.wikipedia.org/wiki/Gandhara_University,63,651,33.9925,71.4808,grid.444987.2
47818738,Sultan Qaboos University,sultan qaboos university,http://en.wikipedia.org/wiki/Sultan_Qaboos_University,13143,138529,23.59111,58.17139,grid.412846.d
48633490,Partners HealthCare,partners healthcare,http://en.wikipedia.org/wiki/Partners_HealthCare,2295,106530,42.3474121,-71.0819,grid.452687.a
55106644,Hogeschool van Amsterdam,hogeschool van amsterdam,http://en.wikipedia.org/wiki/Hogeschool_van_Amsterdam,1140,8226,52.3456955,4.916167,""
59028903,Ocean University of China,ocean university of china,http://en.wikipedia.org/wiki/Ocean_University_of_China,27332,266477,36.06,120.334,grid.4422.0
83648350,Universidade Federal do Estado do Rio de Janeiro,universidade federal do estado do rio de janeiro,http://en.wikipedia.org/wiki/Federal_University_of_the_State_of_Rio_de_Janeiro,7417,20576,-22.95282,-43.17324,grid.467095.9
83809506,University of South Alabama,university of south alabama,http://en.wikipedia.org/wiki/University_of_South_Alabama,12777,300366,30.69671,-88.17873,grid.267153.4
87650153,Emerson College,emerson college,http://en.wikipedia.org/wiki/Emerson_College,842,12038,42.3518066,-71.0659943,grid.418810.4
89095802,Central University of Gujarat,central university of gujarat,http://en.wikipedia.org/wiki/Central_University_of_Gujarat,736,4568,23.2379818,72.6697159,grid.448759.3
104817121,University of Sarajevo,university of sarajevo,http://en.wikipedia.org/wiki/University_of_Sarajevo,4694,30847,43.867,18.417,grid.11869.37
109954829,Agricultural University of Athens,agricultural university of athens,http://en.wikipedia.org/wiki/Agricultural_University_of_Athens,5965,140611,37.98389,23.70556,grid.10985.35
124386471,Khulna University,khulna university,http://en.wikipedia.org/wiki/Khulna_University,1477,9778,22.802,89.533,grid.412118.f
139173083,Lithuanian Sports University,lithuanian sports university,http://en.wikipedia.org/wiki/Lithuanian_Sports_University,562,1827,54.89833,23.93444,grid.419313.d
143247161,Babasaheb Bhimrao Ambedkar University,babasaheb bhimrao ambedkar university,http://en.wikipedia.org/wiki/Babasaheb_Bhimrao_Ambedkar_University,1355,11359,26.7718,80.9195,grid.440550.0
154182229,Providence Christian College,providence christian college,http://en.wikipedia.org/wiki/Providence_Christian_College,4,53,34.03295,-117.633591,grid.465603.2
173439891,University of Applied Sciences Western Switzerland,university of applied sciences western switzerland,http://en.wikipedia.org/wiki/University_of_Applied_Sciences_Western_Switzerland,1292,13548,47.3621,7.347,grid.5681.a
177181097,Durban University of Technology,durban university of technology,http://en.wikipedia.org/wiki/Durban_University_of_Technology,2572,23246,-29.85139,31.00722,grid.412114.3
179814638,South University of Science and Technology of China,south university of science and technology of china,http://en.wikipedia.org/wiki/Southern_University_of_Science_and_Technology,1798,35072,22.5730953,113.955421,grid.263817.9
180632629,Xi'an International Studies University,xi an international studies university,http://en.wikipedia.org/wiki/Xi'an_International_Studies_University,625,895,34.34127,108.939842,grid.443638.e
186903577,University of Luxembourg,university of luxembourg,http://en.wikipedia.org/wiki/University_of_Luxembourg,31894,193139,49.66033,6.13402,grid.16008.3f
195019228,Yunnan Agricultural University,yunnan agricultural university,http://en.wikipedia.org/wiki/Yunnan_Agricultural_University,4925,23718,24.87966,102.833221,grid.410696.c
195373058,Honam University,honam university,http://en.wikipedia.org/wiki/Honam_University,767,5075,35.1508,126.7685,grid.443803.8
203238179,Rhodes University,rhodes university,http://en.wikipedia.org/wiki/Rhodes_University,10995,155358,-33.31361,26.51972,grid.91354.3a
204974687,Dong-eui University,dong eui university,http://en.wikipedia.org/wiki/Dong-eui_University,2654,21812,35.1394,129.0334,grid.412050.2
231543472,North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences,north eastern indira gandhi regional institute of health and medical sciences,http://en.wikipedia.org/wiki/North_Eastern_Indira_Gandhi_Regional_Institute_of_Health_and_Medical_Sciences,305,755,25.5907,91.9398,grid.464649.d
865767359,Accreditation Council for Graduate Medical Education,accreditation council for graduate medical education,http://en.wikipedia.org/wiki/Accreditation_Council_for_Graduate_Medical_Education,267,8530,41.8895874,-87.62351,grid.413275.6
882076700,Institute for Social Security and Services for State Workers,institute for social security and services for state workers,http://en.wikipedia.org/wiki/Institute_for_Social_Security_and_Services_for_State_Workers,1350,6754,19.4361839,-99.1545944,grid.420239.e
